dataset,target_radius,method,seed,final_rauc
letter,2.0000,fixed,24,0.322250
letter,2.0000,bgr,24,0.285750
letter,2.0000,uniform,25,0.317750
letter,2.0000,fixed,25,0.256500
letter,2.0000,bgr,25,0.326750
letter,2.0000,uniform,26,0.346250
letter,2.0000,fixed,26,0.341000
letter,2.0000,bgr,26,0.305750
letter,2.0000,uniform,27,0.301500
letter,2.0000,fixed,27,0.325750
letter,2.0000,bgr,27,0.292750
letter,2.0000,uniform,28,0.427250
letter,2.0000,fixed,28,0.336500
letter,2.0000,bgr,28,0.364750
letter,2.0000,uniform,29,0.322500
letter,2.0000,fixed,29,0.305500
letter,2.0000,bgr,29,0.319750
vehicle,2.0000,uniform,0,0.580000
vehicle,2.0000,fixed,0,0.605750
vehicle,2.0000,bgr,0,0.514750
vehicle,2.0000,uniform,1,0.630000
vehicle,2.0000,fixed,1,0.609750
vehicle,2.0000,bgr,1,0.605250
vehicle,2.0000,uniform,2,0.597000
vehicle,2.0000,fixed,2,0.604500
vehicle,2.0000,bgr,2,0.492250
vehicle,2.0000,uniform,3,0.469750
vehicle,2.0000,fixed,3,0.525000
vehicle,2.0000,bgr,3,0.634000
vehicle,2.0000,uniform,4,0.592250
vehicle,2.0000,fixed,4,0.577500
vehicle,2.0000,bgr,4,0.570250
vehicle,2.0000,uniform,5,0.582250
vehicle,2.0000,fixed,5,0.526500
vehicle,2.0000,bgr,5,0.480500
vehicle,2.0000,uniform,6,0.511000
vehicle,2.0000,fixed,6,0.555750
vehicle,2.0000,bgr,6,0.526750
vehicle,2.0000,uniform,7,0.561500
vehicle,2.0000,fixed,7,0.596750
vehicle,2.0000,bgr,7,0.513500
vehicle,2.0000,uniform,8,0.532750
vehicle,2.0000,fixed,8,0.540500
vehicle,2.0000,bgr,8,0.569500
vehicle,2.0000,uniform,9,0.594000
vehicle,2.0000,fixed,9,0.613000
vehicle,2.0000,bgr,9,0.514500
vehicle,2.0000,uniform,10,0.486500
vehicle,2.0000,fixed,10,0.526500
vehicle,2.0000,bgr,10,0.556250
vehicle,2.0000,uniform,11,0.563000
