seed,sigma,angle,success,steps,max_abs_pole_angle,final_abs_pole_angle
420007,0.4,4.94427191,0,10,1.0636783730162775,1.0636783730162775
420007,0.4,0.37408660282041417,0,2,0.7289336568631289,0.7289336568631289
420007,0.4,2.0870866028204134,0,10,0.8326823405231795,0.8326823405231795
420007,0.4,3.8000866028204143,1,250,0.6061045717644419,6.129425541743117e-06
420007,0.5,4.94427191,0,9,0.9983886364922601,0.989962182790181
420007,0.5,0.37408660282041417,0,1,0.6622391761411772,0.6622391761411772
420007,0.5,2.0870866028204134,0,6,1.0618742019216942,1.0618742019216942
420007,0.5,3.8000866028204143,0,3,0.6978712614185559,0.6978712614185559
420007,0.6,4.94427191,0,4,0.8055372088183106,0.8055372088183106
420007,0.6,0.37408660282041417,0,1,0.7511456221995539,0.7511456221995539
420007,0.6,2.0870866028204134,0,5,0.8418403846513162,0.8418403846513162
420007,0.6,3.8000866028204143,0,1,0.4864104419898474,0.4864104419898474
420007,0.7,4.94427191,0,4,1.0027889448340195,1.0027889448340195
420007,0.7,0.37408660282041417,0,1,0.8397845599376917,0.8397845599376917
420007,0.7,2.0870866028204134,0,4,0.9164077214620706,0.9164077214620706
420007,0.7,3.8000866028204143,0,1,0.5639402903024892,0.5639402903024892
420007,0.8,4.94427191,0,4,0.9808447416742059,0.9808447416742059
420007,0.8,0.37408660282041417,0,1,0.9282567435800911,0.9282567435800911
420007,0.8,2.0870866028204134,0,4,0.9337424577466703,0.9337424577466703
420007,0.8,3.8000866028204143,0,1,0.6408261073590782,0.6408261073590782
420007,0.9,4.94427191,0,4,0.9557116487889934,0.9557116487889934
420007,0.9,0.37408660282041417,0,1,1.0166245325195462,1.0166245325195462
420007,0.9,2.0870866028204134,0,4,0.844817006966582,0.844817006966582
420007,0.9,3.8000866028204143,0,1,0.7170966946190788,0.7170966946190788
420008,0.0,5.56230589875,1,250,0.09590803912396129,2.0189281629335296e-06
420008,0.0,0.9921205915704139,1,250,0.09590803912396129,2.0189281629335296e-06
420008,0.0,2.705120591570413,1,250,0.09590803912396129,2.0189281629335296e-06
420008,0.0,4.418120591570414,1,250,0.09590803912396129,2.0189281629335296e-06
420008,0.1,5.56230589875,1,250,0.1412106440208492,2.116151675192434e-06
420008,0.1,0.9921205915704139,1,250,0.10653266662907004,3.919409481001123e-07
420008,0.1,2.705120591570413,1,250,0.14048621553456148,2.600887209339705e-06
420008,0.1,4.418120591570414,1,250,0.26039451041897244,3.557228574382256e-06
420008,0.2,5.56230589875,1,250,0.2072152001419786,2.2688431281007507e-06
420008,0.2,0.9921205915704139,1,250,0.2925606941324905,2.072175565240193e-06
420008,0.2,2.705120591570413,1,250,0.2002562022924394,3.1751404012092695e-06
420008,0.2,4.418120591570414,1,250,0.4232442547366048,3.5141491654224567e-06
420008,0.3,5.56230589875,1,250,0.273219756263108,2.349848215458267e-06
420008,0.3,0.9921205915704139,1,250,0.4520290799361205,2.1693263368019136e-06
420008,0.3,2.705120591570413,1,250,0.27024791799863,3.6842630046478846e-06
420008,0.3,4.418120591570414,1,250,0.6534032964861848,1.550931956554059e-07
420008,0.4,5.56230589875,1,250,0.38127402846862857,1.0501297169093688e-06
420008,0.4,0.9921205915704139,0,11,1.2744064346473718,1.2744064346473718
420008,0.4,2.705120591570413,1,250,0.3479976062658176,4.0372265971248805e-06
420008,0.4,4.418120591570414,0,3,0.7285481594462875,0.7285481594462875
420008,0.5,5.56230589875,0,7,0.9250832265699658,0.9250832265699658
420008,0.5,0.9921205915704139,0,3,0.7341906755530826,0.7341906755530826
420008,0.5,2.705120591570413,1,250,0.4352131135784149,4.062319068475233e-06
420008,0.5,4.418120591570414,0,3,0.8906273264445744,0.8906273264445744
420008,0.6,5.56230589875,0,6,0.9486376495521461,0.9486376495521461
420008,0.6,0.9921205915704139,0,1,0.455638592173555,0.455638592173555
420008,0.6,2.705120591570413,1,250,0.5258379853482742,3.5529501704288985e-06
420008,0.6,4.418120591570414,0,2,0.6494148447569231,0.5870628889187182
420008,0.7,5.56230589875,0,5,0.914844296100033,0.914844296100033
420008,0.7,0.9921205915704139,0,1,0.5108252636395327,0.5094947022406134
420008,0.7,2.705120591570413,0,14,1.2826901569447504,1.2826901569447504
420008,0.7,4.418120591570414,0,1,0.7451163042331237,0.6244753081364611
420008,0.8,5.56230589875,0,5,0.6925293269073892,0.6510039637769305
420008,0.8,0.9921205915704139,0,1,0.5945440281451403,0.5628748887216709
420008,0.8,2.705120591570413,0,9,1.1515254159221713,1.1515254159221713
420008,0.8,4.418120591570414,0,1,0.8408177637093244,0.7190303246993671
420008,0.9,5.56230589875,0,5,0.9115179490934603,0.44170890993010375
