dataset,target_radius,method,seed,final_rauc
vehicle,2.0000,uniform,46,0.570750
vehicle,2.0000,fixed,46,0.503500
vehicle,2.0000,bgr,46,0.565750
vehicle,2.0000,uniform,47,0.599000
vehicle,2.0000,fixed,47,0.559000
vehicle,2.0000,bgr,47,0.547250
vehicle,2.0000,uniform,48,0.483000
vehicle,2.0000,fixed,48,0.534250
vehicle,2.0000,bgr,48,0.512750
vehicle,2.0000,uniform,49,0.511500
vehicle,2.0000,fixed,49,0.558000
vehicle,2.0000,bgr,49,0.526250
vehicle,2.0000,uniform,50,0.548500
vehicle,2.0000,fixed,50,0.481500
vehicle,2.0000,bgr,50,0.511500
vehicle,2.0000,uniform,51,0.567750
vehicle,2.0000,fixed,51,0.497250
vehicle,2.0000,bgr,51,0.527500
vehicle,2.0000,uniform,52,0.484250
vehicle,2.0000,fixed,52,0.613500
vehicle,2.0000,bgr,52,0.612250
vehicle,2.0000,uniform,53,0.604750
vehicle,2.0000,fixed,53,0.519000
vehicle,2.0000,bgr,53,0.587750
vehicle,2.0000,uniform,54,0.547750
vehicle,2.0000,fixed,54,0.504250
vehicle,2.0000,bgr,54,0.568500
vehicle,2.0000,uniform,55,0.531000
vehicle,2.0000,fixed,55,0.624500
vehicle,2.0000,bgr,55,0.516250
vehicle,2.0000,uniform,56,0.594000
vehicle,2.0000,fixed,56,0.616000
vehicle,2.0000,bgr,56,0.540250
vehicle,2.0000,uniform,57,0.542000
vehicle,2.0000,fixed,57,0.563000
vehicle,2.0000,bgr,57,0.556750
vehicle,2.0000,uniform,58,0.526750
vehicle,2.0000,fixed,58,0.520000
vehicle,2.0000,bgr,58,0.474000
vehicle,2.0000,uniform,59,0.597000
vehicle,2.0000,fixed,59,0.547000
vehicle,2.0000,bgr,59,0.511250
texture,2.0000,uniform,30,0.676500
texture,2.0000,fixed,30,0.693500
texture,2.0000,bgr,30,0.577750
texture,2.0000,uniform,31,0.803000
texture,2.0000,fixed,31,0.746250
texture,2.0000,bgr,31,0.618500
texture,2.0000,uniform,32,0.672000
texture,2.0000,fixed,32,0.764000
texture,2.0000,bgr,32,0.533750
texture,2.0000,uniform,33,0.793500
texture,2.0000,fixed,33,0.768750
texture,2.0000,bgr,33,0.594750
