dataset,target_radius,method,seed,final_rauc
haberman,2.0000,uniform,16,0.560764
haberman,2.0000,fixed,16,0.731481
haberman,2.0000,bgr,16,0.731481
haberman,2.0000,uniform,17,0.726852
haberman,2.0000,fixed,17,0.524884
haberman,2.0000,bgr,17,0.731481
haberman,2.0000,uniform,18,0.641782
haberman,2.0000,fixed,18,0.730903
haberman,2.0000,bgr,18,0.704861
haberman,2.0000,uniform,19,0.656250
haberman,2.0000,fixed,19,0.718750
haberman,2.0000,bgr,19,0.731481
haberman,2.0000,uniform,20,0.711806
haberman,2.0000,fixed,20,0.737269
haberman,2.0000,bgr,20,0.731481
haberman,2.0000,uniform,21,0.523727
haberman,2.0000,fixed,21,0.708912
haberman,2.0000,bgr,21,0.731481
haberman,2.0000,uniform,22,0.538194
haberman,2.0000,fixed,22,0.709491
haberman,2.0000,bgr,22,0.731481
haberman,2.0000,uniform,23,0.638889
haberman,2.0000,fixed,23,0.615162
haberman,2.0000,bgr,23,0.731481
haberman,2.0000,uniform,24,0.505787
haberman,2.0000,fixed,24,0.588542
haberman,2.0000,bgr,24,0.731481
haberman,2.0000,uniform,25,0.731481
haberman,2.0000,fixed,25,0.728009
haberman,2.0000,bgr,25,0.731481
haberman,2.0000,uniform,26,0.685185
haberman,2.0000,fixed,26,0.715278
haberman,2.0000,bgr,26,0.731481
haberman,2.0000,uniform,27,0.668403
haberman,2.0000,fixed,27,0.607639
haberman,2.0000,bgr,27,0.731481
haberman,2.0000,uniform,28,0.675347
haberman,2.0000,fixed,28,0.685185
haberman,2.0000,bgr,28,0.730324
haberman,2.0000,uniform,29,0.564815
haberman,2.0000,fixed,29,0.627315
haberman,2.0000,bgr,29,0.731481
MagicTelescope,2.0000,uniform,0,0.676250
MagicTelescope,2.0000,fixed,0,0.674500
MagicTelescope,2.0000,bgr,0,0.703750
MagicTelescope,2.0000,uniform,1,0.647750
MagicTelescope,2.0000,fixed,1,0.627500
MagicTelescope,2.0000,bgr,1,0.760000
MagicTelescope,2.0000,uniform,2,0.619000
MagicTelescope,2.0000,fixed,2,0.629500
MagicTelescope,2.0000,bgr,2,0.729500
MagicTelescope,2.0000,uniform,3,0.689000
MagicTelescope,2.0000,fixed,3,0.699750
MagicTelescope,2.0000,bgr,3,0.668000
MagicTelescope,2.0000,uniform,4,0.664250
MagicTelescope,2.0000,fixed,4,0.707000
MagicTelescope,2.0000,bgr,4,0.767250
MagicTelescope,2.0000,uniform,5,0.694000
MagicTelescope,2.0000,fixed,5,0.711000
MagicTelescope,2.0000,bgr,5,0.750500
MagicTelescope,2.0000,uniform,6,0.666500
MagicTelescope,2.0000,fixed,6,0.766500
MagicTelescope,2.0000,bgr,6,0.737500
MagicTelescope,2.0000,uniform,7,0.775250
MagicTelescope,2.0000,fixed,7,0.778250
MagicTelescope,2.0000,bgr,7,0.788750
MagicTelescope,2.0000,uniform,8,0.740250
MagicTelescope,2.0000,fixed,8,0.566500
MagicTelescope,2.0000,bgr,8,0.735750
MagicTelescope,2.0000,uniform,9,0.733750
MagicTelescope,2.0000,fixed,9,0.731250
MagicTelescope,2.0000,bgr,9,0.689000
MagicTelescope,2.0000,uniform,10,0.666500
MagicTelescope,2.0000,fixed,10,0.621500
MagicTelescope,2.0000,bgr,10,0.708000
MagicTelescope,2.0000,uniform,11,0.735750
MagicTelescope,2.0000,fixed,11,0.689500
MagicTelescope,2.0000,bgr,11,0.782750
MagicTelescope,2.0000,uniform,12,0.726750
MagicTelescope,2.0000,fixed,12,0.712500
MagicTelescope,2.0000,bgr,12,0.780000
MagicTelescope,2.0000,uniform,13,0.688000
MagicTelescope,2.0000,fixed,13,0.730000
MagicTelescope,2.0000,bgr,13,0.700750
MagicTelescope,2.0000,uniform,14,0.718500
MagicTelescope,2.0000,fixed,14,0.704750
MagicTelescope,2.0000,bgr,14,0.733250
MagicTelescope,2.0000,uniform,15,0.747750
MagicTelescope,2.0000,fixed,15,0.761250
MagicTelescope,2.0000,bgr,15,0.720250
MagicTelescope,2.0000,uniform,16,0.625250
MagicTelescope,2.0000,fixed,16,0.715500
MagicTelescope,2.0000,bgr,16,0.695000
MagicTelescope,2.0000,uniform,17,0.698500
MagicTelescope,2.0000,fixed,17,0.705250
MagicTelescope,2.0000,bgr,17,0.764500
MagicTelescope,2.0000,uniform,18,0.700750
MagicTelescope,2.0000,fixed,18,0.723750
MagicTelescope,2.0000,bgr,18,0.765750
MagicTelescope,2.0000,uniform,19,0.650000
MagicTelescope,2.0000,fixed,19,0.602500
MagicTelescope,2.0000,bgr,19,0.699250
MagicTelescope,2.0000,uniform,20,0.673250
MagicTelescope,2.0000,fixed,20,0.617750
MagicTelescope,2.0000,bgr,20,0.742750
MagicTelescope,2.0000,uniform,21,0.718500
MagicTelescope,2.0000,fixed,21,0.750250
MagicTelescope,2.0000,bgr,21,0.770250
MagicTelescope,2.0000,uniform,22,0.750000
MagicTelescope,2.0000,fixed,22,0.641250
MagicTelescope,2.0000,bgr,22,0.748500
MagicTelescope,2.0000,uniform,23,0.605000
MagicTelescope,2.0000,fixed,23,0.644500
MagicTelescope,2.0000,bgr,23,0.723750
MagicTelescope,2.0000,uniform,24,0.713500
MagicTelescope,2.0000,fixed,24,0.619750
MagicTelescope,2.0000,bgr,24,0.767000
MagicTelescope,2.0000,uniform,25,0.572000
MagicTelescope,2.0000,fixed,25,0.664000
MagicTelescope,2.0000,bgr,25,0.739750
MagicTelescope,2.0000,uniform,26,0.747000
MagicTelescope,2.0000,fixed,26,0.666000
MagicTelescope,2.0000,bgr,26,0.768000
MagicTelescope,2.0000,uniform,27,0.663250
MagicTelescope,2.0000,fixed,27,0.746750
MagicTelescope,2.0000,bgr,27,0.771750
MagicTelescope,2.0000,uniform,28,0.718500
MagicTelescope,2.0000,fixed,28,0.644250
MagicTelescope,2.0000,bgr,28,0.734500
MagicTelescope,2.0000,uniform,29,0.628000
MagicTelescope,2.0000,fixed,29,0.628250
MagicTelescope,2.0000,bgr,29,0.739000
eeg-eye-state,2.0000,uniform,0,0.533750
eeg-eye-state,2.0000,fixed,0,0.507750
eeg-eye-state,2.0000,bgr,0,0.550000
eeg-eye-state,2.0000,uniform,1,0.542250
eeg-eye-state,2.0000,fixed,1,0.418250
eeg-eye-state,2.0000,bgr,1,0.607000
eeg-eye-state,2.0000,uniform,2,0.522000
eeg-eye-state,2.0000,fixed,2,0.516000
eeg-eye-state,2.0000,bgr,2,0.573250
eeg-eye-state,2.0000,uniform,3,0.571500
eeg-eye-state,2.0000,fixed,3,0.508000
eeg-eye-state,2.0000,bgr,3,0.541500
eeg-eye-state,2.0000,uniform,4,0.575750
eeg-eye-state,2.0000,fixed,4,0.525000
eeg-eye-state,2.0000,bgr,4,0.517000
eeg-eye-state,2.0000,uniform,5,0.452000
eeg-eye-state,2.0000,fixed,5,0.449000
eeg-eye-state,2.0000,bgr,5,0.611250
eeg-eye-state,2.0000,uniform,6,0.545250
eeg-eye-state,2.0000,fixed,6,0.484500
eeg-eye-state,2.0000,bgr,6,0.570000
eeg-eye-state,2.0000,uniform,7,0.606000
eeg-eye-state,2.0000,fixed,7,0.582250
eeg-eye-state,2.0000,bgr,7,0.602750
eeg-eye-state,2.0000,uniform,8,0.555250
eeg-eye-state,2.0000,fixed,8,0.603500
eeg-eye-state,2.0000,bgr,8,0.597750
eeg-eye-state,2.0000,uniform,9,0.552000
eeg-eye-state,2.0000,fixed,9,0.559250
eeg-eye-state,2.0000,bgr,9,0.421750
eeg-eye-state,2.0000,uniform,10,0.497750
eeg-eye-state,2.0000,fixed,10,0.524500
eeg-eye-state,2.0000,bgr,10,0.538000
eeg-eye-state,2.0000,uniform,11,0.535250
eeg-eye-state,2.0000,fixed,11,0.532500
eeg-eye-state,2.0000,bgr,11,0.517000
eeg-eye-state,2.0000,uniform,12,0.506000
eeg-eye-state,2.0000,fixed,12,0.544250
eeg-eye-state,2.0000,bgr,12,0.595500
eeg-eye-state,2.0000,uniform,13,0.544750
eeg-eye-state,2.0000,fixed,13,0.510750
eeg-eye-state,2.0000,bgr,13,0.532000
eeg-eye-state,2.0000,uniform,14,0.570750
eeg-eye-state,2.0000,fixed,14,0.565500
eeg-eye-state,2.0000,bgr,14,0.630750
eeg-eye-state,2.0000,uniform,15,0.503750
eeg-eye-state,2.0000,fixed,15,0.472750
eeg-eye-state,2.0000,bgr,15,0.482000
eeg-eye-state,2.0000,uniform,16,0.483250
eeg-eye-state,2.0000,fixed,16,0.506000
eeg-eye-state,2.0000,bgr,16,0.509500
eeg-eye-state,2.0000,uniform,17,0.532750
eeg-eye-state,2.0000,fixed,17,0.476750
eeg-eye-state,2.0000,bgr,17,0.517750
eeg-eye-state,2.0000,uniform,18,0.587750
eeg-eye-state,2.0000,fixed,18,0.543250
eeg-eye-state,2.0000,bgr,18,0.516000
eeg-eye-state,2.0000,uniform,19,0.539750
eeg-eye-state,2.0000,fixed,19,0.511750
eeg-eye-state,2.0000,bgr,19,0.537250
eeg-eye-state,2.0000,uniform,20,0.558750
eeg-eye-state,2.0000,fixed,20,0.477000
eeg-eye-state,2.0000,bgr,20,0.567750
eeg-eye-state,2.0000,uniform,21,0.449500
eeg-eye-state,2.0000,fixed,21,0.448500
eeg-eye-state,2.0000,bgr,21,0.521250
eeg-eye-state,2.0000,uniform,22,0.481250
eeg-eye-state,2.0000,fixed,22,0.563750
eeg-eye-state,2.0000,bgr,22,0.519750
eeg-eye-state,2.0000,uniform,23,0.475000
eeg-eye-state,2.0000,fixed,23,0.541500
eeg-eye-state,2.0000,bgr,23,0.588250
eeg-eye-state,2.0000,uniform,24,0.456250
eeg-eye-state,2.0000,fixed,24,0.549000
eeg-eye-state,2.0000,bgr,24,0.567250
eeg-eye-state,2.0000,uniform,25,0.550500
eeg-eye-state,2.0000,fixed,25,0.547000
